ProductKey,Product_Name,Brand,Unit_Cost_USD,Unit_Price_USD,SubcategoryKey,CategoryKey
930,SV 512MB Laptop memory E800 Yellow,Southridge Video,17.33,33.99,308,3
931,SV 2GB Laptop memory E800 Silver,Southridge Video,28.04,55.0,308,3
932,SV 2GB Laptop memory E800 Black,Southridge Video,28.04,55.0,308,3
933,SV 2GB Laptop memory E800 White,Southridge Video,28.04,55.0,308,3
934,SV 4GB Laptop Memory M65 Blue,Southridge Video,36.33,79.0,308,3
935,SV 4GB Laptop Memory M65 Yellow,Southridge Video,36.33,79.0,308,3
936,SV 4GB Laptop Memory M65 Black,Southridge Video,36.33,79.0,308,3
937,SV 4GB Laptop Memory M65 White,Southridge Video,36.33,79.0,308,3
938,SV Wireless LAN PCI Network Card Adapter E900 Black,Southridge Video,50.47,99.0,308,3
939,SV Wireless LAN PCI Network Card Adapter E901 Black,Southridge Video,50.47,99.0,308,3
940,SV Wireless LAN PCI Network Card Adapter E902 Black,Southridge Video,50.47,99.0,308,3
941,SV PCI Network Adapter E903 Silver,Southridge Video,21.41,41.99,308,3
942,SV PCI Network Adapter E904 Silver,Southridge Video,21.41,41.99,308,3
943,SV PCI Network Adapter E905 Silver,Southridge Video,21.41,41.99,308,3
944,A. Datum Compact Digital Camera M200 Black,A. Datum,59.32,129.0,401,4
945,A. Datum Rangefinder Digital Camera X200 Black,A. Datum,66.26,200.0,401,4
946,A. Datum Slim Digital Camera M180 Black,A. Datum,68.06,148.0,401,4
947,A. Datum Ultra Compact Digital Camera M190 Black,A. Datum,75.88,165.0,401,4
948,A. Datum All in One Digital Camera M200 Black,A. Datum,86.45,188.0,401,4
949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,A. Datum,88.79,268.0,401,4
950,A. Datum Super-zoom Digital Camera X300 Black,A. Datum,96.08,290.0,401,4
951,A. Datum Consumer Digital Camera E100 Black,A. Datum,143.26,281.0,401,4
952,A. Datum Consumer Digital Camera M300 Black,A. Datum,84.84,184.5,401,4
953,A. Datum Advanced Digital Camera M300 Black,A. Datum,86.68,188.5,401,4
954,A. Datum Bridge Digital Camera M300 Black,A. Datum,85.95,186.9,401,4
955,A. Datum SLR-like Digital Camera M400 Black,A. Datum,90.55,196.9,401,4
956,A. Datum Point Shoot Digital Camera M500 Black,A. Datum,91.05,198.0,401,4
957,A. Datum Full Frame Digital Camera X300 Black,A. Datum,76.53,231.0,401,4
958,A. Datum Compact Digital Camera M200 Grey,A. Datum,59.32,129.0,401,4
959,A. Datum Rangefinder Digital Camera X200 Grey,A. Datum,66.26,200.0,401,4
960,A. Datum Slim Digital Camera M180 Grey,A. Datum,68.06,148.0,401,4
961,A. Datum Ultra Compact Digital Camera M190 Grey,A. Datum,75.88,165.0,401,4
962,A. Datum All in One Digital Camera M200 Grey,A. Datum,86.45,188.0,401,4
963,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,A. Datum,88.79,268.0,401,4
964,A. Datum Super-zoom Digital Camera X300 Grey,A. Datum,96.08,290.0,401,4
965,A. Datum Consumer Digital Camera E100 Grey,A. Datum,143.26,281.0,401,4
966,A. Datum Consumer Digital Camera M300 Grey,A. Datum,84.84,184.5,401,4
967,A. Datum Advanced Digital Camera M300 Grey,A. Datum,86.68,188.5,401,4
968,A. Datum Bridge Digital Camera M300 Grey,A. Datum,85.95,186.9,401,4
969,A. Datum SLR-like Digital Camera M400 Grey,A. Datum,90.55,196.9,401,4
970,A. Datum Point n' Shoot Digital Camera M500 Grey,A. Datum,91.05,198.0,401,4
971,A. Datum Full Frame Digital Camera X300 Grey,A. Datum,76.53,231.0,401,4
972,A. Datum Compact Digital Camera M200 Pink,A. Datum,59.32,129.0,401,4
973,A. Datum Rangefinder Digital Camera X200 Pink,A. Datum,66.26,200.0,401,4
974,A. Datum Slim Digital Camera M180 Pink,A. Datum,68.06,148.0,401,4
975,A. Datum Ultra Compact Digital Camera M190 Pink,A. Datum,75.88,165.0,401,4
976,A. Datum All in One Digital Camera M200 Pink,A. Datum,86.45,188.0,401,4
977,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum,88.79,268.0,401,4
978,A. Datum Super-zoom Digital Camera X300 Pink,A. Datum,96.08,290.0,401,4
979,A. Datum Consumer Digital Camera E100 Pink,A. Datum,143.26,281.0,401,4
980,A. Datum Consumer Digital Camera M300 Pink,A. Datum,84.84,184.5,401,4
981,A. Datum Advanced Digital Camera M300 Pink,A. Datum,86.68,188.5,401,4
982,A. Datum Bridge Digital Camera M300 Pink,A. Datum,85.95,186.9,401,4
983,A. Datum SLR-like Digital Camera M400 Pink,A. Datum,90.55,196.9,401,4
984,A. Datum Point Shoot Digital Camera M500 Pink,A. Datum,91.05,198.0,401,4
985,A. Datum Full Frame Digital Camera X300 Pink,A. Datum,76.53,231.0,401,4
986,A. Datum Compact Digital Camera M200 Silver,A. Datum,59.32,129.0,401,4
987,A. Datum Rangefinder Digital Camera X200 Silver,A. Datum,66.26,200.0,401,4
988,A. Datum Slim Digital Camera M180 Silver,A. Datum,68.06,148.0,401,4
989,A. Datum Ultra Compact Digital Camera M190 Silver,A. Datum,75.88,165.0,401,4
990,A. Datum All in One Digital Camera M200 Silver,A. Datum,86.45,188.0,401,4
991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum,88.79,268.0,401,4
992,A. Datum Super-zoom Digital Camera X300 Silver,A. Datum,96.08,290.0,401,4
993,A. Datum Consumer Digital Camera E100 Silver,A. Datum,143.26,281.0,401,4
994,A. Datum Consumer Digital Camera M300 Silver,A. Datum,84.84,184.5,401,4
995,A. Datum Advanced Digital Camera M300 Silver,A. Datum,86.68,188.5,401,4
996,A. Datum Bridge Digital Camera M300 Silver,A. Datum,85.95,186.9,401,4
997,A. Datum SLR-like Digital Camera M400 Silver,A. Datum,90.55,196.9,401,4
998,A. Datum Point Shoot Digital Camera M500 Silver,A. Datum,91.05,198.0,401,4
999,A. Datum Full Frame Digital Camera X300 Silver,A. Datum,76.53,231.0,401,4
1000,A. Datum Compact Digital Camera M200 Orange,A. Datum,59.32,129.0,401,4
1001,A. Datum Rangefinder Digital Camera X200 Orange,A. Datum,66.26,200.0,401,4
1002,A. Datum Slim Digital Camera M180 Orange,A. Datum,68.06,148.0,401,4
1003,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum,75.88,165.0,401,4
1004,A. Datum All in One Digital Camera M200 Orange,A. Datum,86.45,188.0,401,4
1005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum,88.79,268.0,401,4
1006,A. Datum Super-zoom Digital Camera X300 Orange,A. Datum,96.08,290.0,401,4
1007,A. Datum Consumer Digital Camera E100 Orange,A. Datum,143.26,281.0,401,4
1008,A. Datum Consumer Digital Camera M300 Orange,A. Datum,84.84,184.5,401,4
1009,A. Datum Advanced Digital Camera M300 Orange,A. Datum,86.68,188.5,401,4
1010,A. Datum Bridge Digital Camera M300 Orange,A. Datum,85.95,186.9,401,4
1011,A. Datum SLR-like Digital Camera M400 Orange,A. Datum,90.55,196.9,401,4
1012,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum,91.05,198.0,401,4
1013,A. Datum Full Frame Digital Camera X300 Orange,A. Datum,76.53,231.0,401,4
1014,A. Datum Compact Digital Camera M200 Green,A. Datum,59.32,129.0,401,4
1015,A. Datum Rangefinder Digital Camera X200 Green,A. Datum,66.26,200.0,401,4
1016,A. Datum Slim Digital Camera M180 Green,A. Datum,68.06,148.0,401,4
1017,A. Datum Ultra Compact Digital Camera M190 Green,A. Datum,75.88,165.0,401,4
1018,A. Datum All in One Digital Camera M200 Green,A. Datum,86.45,188.0,401,4
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum,88.79,268.0,401,4
1020,A. Datum Super-zoom Digital Camera X300 Green,A. Datum,96.08,290.0,401,4
1021,A. Datum Consumer Digital Camera E100 Green,A. Datum,143.26,281.0,401,4
1022,A. Datum Consumer Digital Camera M300 Green,A. Datum,84.84,184.5,401,4
1023,A. Datum Advanced Digital Camera M300 Green,A. Datum,86.68,188.5,401,4
1024,A. Datum Bridge Digital Camera M300 Green,A. Datum,85.95,186.9,401,4
1025,A. Datum SLR-like Digital Camera M400 Green,A. Datum,90.55,196.9,401,4
1026,A. Datum Point Shoot Digital Camera M500 Green,A. Datum,91.05,198.0,401,4
1027,A. Datum Full Frame Digital Camera X300 Green,A. Datum,76.53,231.0,401,4
1028,A. Datum Compact Digital Camera M200 Azure,A. Datum,59.32,129.0,401,4
1029,A. Datum Rangefinder Digital Camera X200 Azure,A. Datum,66.26,200.0,401,4
1030,A. Datum Slim Digital Camera M180 Azure,A. Datum,68.06,148.0,401,4
1031,A. Datum Ultra Compact Digital Camera M190 Azure,A. Datum,75.88,165.0,401,4
1032,A. Datum All in One Digital Camera M200 Azure,A. Datum,86.45,188.0,401,4
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum,88.79,268.0,401,4
1034,A. Datum Super-zoom Digital Camera X300 Azure,A. Datum,96.08,290.0,401,4
1035,A. Datum Consumer Digital Camera E100 Azure,A. Datum,143.26,281.0,401,4
1036,A. Datum Consumer Digital Camera M300 Azure,A. Datum,84.84,184.5,401,4
1037,A. Datum Advanced Digital Camera M300 Azure,A. Datum,86.68,188.5,401,4
1038,A. Datum Bridge Digital Camera M300 Azure,A. Datum,85.95,186.9,401,4
1039,A. Datum SLR-like Digital Camera M400 Azure,A. Datum,90.55,196.9,401,4
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,A. Datum,91.05,198.0,401,4
1041,A. Datum Full Frame Digital Camera X300 Azure,A. Datum,76.53,231.0,401,4
1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,A. Datum,91.05,198.0,401,4
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,A. Datum,76.53,231.0,401,4
1044,A. Datum SLR Camera X135 Black,A. Datum,207.74,627.0,402,4
1045,"A. Datum SLR Camera 35"" X358 Black",A. Datum,194.82,588.0,402,4
1046,A. Datum SLR Camera M135 Black,A. Datum,143.48,312.0,402,4
1047,"A. Datum SLR Camera 35"" M358 Black",A. Datum,155.43,338.0,402,4
1048,A. Datum SLR Camera X136 Silver,A. Datum,141.47,427.0,402,4
1049,"A. Datum SLR Camera 35"" X358 Silver",A. Datum,194.82,588.0,402,4
1050,A. Datum SLR Camera M136 Silver,A. Datum,143.48,312.0,402,4
1051,"A. Datum SLR Camera 35"" M358 Silver",A. Datum,155.43,338.0,402,4
1052,A. Datum SLR Camera X137 Grey,A. Datum,207.74,627.0,402,4
1053,"A. Datum SLR Camera 35"" X358 Grey",A. Datum,194.82,588.0,402,4
1054,A. Datum SLR Camera M137 Grey,A. Datum,143.48,312.0,402,4
1055,"A. Datum SLR Camera 35"" M358 Grey",A. Datum,155.43,338.0,402,4
1056,A. Datum SLR Camera X138 Silver Grey,A. Datum,207.74,627.0,402,4
1057,"A. Datum SLR Camera 35"" X358 Silver Grey",A. Datum,194.82,588.0,402,4
1058,A. Datum SLR Camera M138 Silver Grey,A. Datum,143.48,312.0,402,4
1059,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum,155.43,338.0,402,4
1060,A. Datum SLR Camera X139 Gold,A. Datum,207.74,627.0,402,4
1061,"A. Datum SLR Camera 35"" X358 Gold",A. Datum,194.82,588.0,402,4
1062,A. Datum SLR Camera M139 Gold,A. Datum,143.48,312.0,402,4
1063,"A. Datum SLR Camera 35"" M358 Gold",A. Datum,155.43,338.0,402,4
1064,A. Datum SLR Camera X140 Pink,A. Datum,207.74,627.0,402,4
1065,"A. Datum SLR Camera 35"" X358 Pink",A. Datum,194.82,588.0,402,4
1066,A. Datum SLR Camera M140 Pink,A. Datum,143.48,312.0,402,4
1067,"A. Datum SLR Camera 35"" M358 Pink",A. Datum,155.43,338.0,402,4
1068,A. Datum SLR Camera X141 Blue,A. Datum,141.47,427.0,402,4
1069,"A. Datum SLR Camera 35"" X358 Blue",A. Datum,194.82,588.0,402,4
1070,A. Datum SLR Camera M141 Blue,A. Datum,143.48,312.0,402,4
1071,"A. Datum SLR Camera 35"" M358 Blue",A. Datum,155.43,338.0,402,4
1072,A. Datum SLR Camera X142 Orange,A. Datum,141.47,427.0,402,4
1073,"A. Datum SLR Camera 35"" X358 Orange",A. Datum,194.82,588.0,402,4
1074,A. Datum SLR Camera M142 Orange,A. Datum,143.48,312.0,402,4
1075,"A. Datum SLR Camera 35"" M358 Orange",A. Datum,155.43,338.0,402,4
1076,Contoso SLR Camera X142 Black,Contoso,211.05,637.0,402,4
1077,"Contoso SLR Camera 35"" X358 Black",Contoso,188.19,568.0,402,4
1078,Contoso SLR Camera M142 Black,Contoso,144.4,314.0,402,4
1079,"Contoso SLR Camera 35"" M358 Black",Contoso,164.63,358.0,402,4
1080,Contoso SLR Camera X143 Silver,Contoso,214.03,646.0,402,4
1081,"Contoso SLR Camera 35"" X358 Silver",Contoso,188.19,568.0,402,4
1082,Contoso SLR Camera M143 Silver,Contoso,139.8,304.0,402,4
1083,"Contoso SLR Camera 35"" M358 Silver",Contoso,164.63,358.0,402,4
1084,Contoso SLR Camera X143 Grey,Contoso,214.03,646.0,402,4
1085,"Contoso SLR Camera 35"" X358 Grey",Contoso,188.19,568.0,402,4
1086,Contoso SLR Camera M143 Grey,Contoso,139.8,304.0,402,4
1087,"Contoso SLR Camera 35"" M358 Grey",Contoso,164.63,358.0,402,4
1088,Contoso SLR Camera X144 Silver Grey,Contoso,222.98,673.0,402,4
1089,"Contoso SLR Camera 35"" X358 Silver Grey",Contoso,188.19,568.0,402,4
1090,Contoso SLR Camera M144 Silver Grey,Contoso,152.68,332.0,402,4
1091,"Contoso SLR Camera 35"" M358 Silver Grey",Contoso,164.63,358.0,402,4
1092,Contoso SLR Camera X144 Gold,Contoso,222.98,673.0,402,4
1093,"Contoso SLR Camera 35"" X358 Gold",Contoso,188.19,568.0,402,4
1094,Contoso SLR Camera M144 Gold,Contoso,152.68,332.0,402,4
1095,"Contoso SLR Camera 35"" M358 Gold",Contoso,164.63,358.0,402,4
1096,Contoso SLR Camera X145 Pink,Contoso,209.39,632.0,402,4
1097,"Contoso SLR Camera 35"" X358 Pink",Contoso,188.19,568.0,402,4
1098,Contoso SLR Camera M145 Pink,Contoso,157.73,343.0,402,4
1099,"Contoso SLR Camera 35"" M358 Pink",Contoso,164.63,358.0,402,4
1100,Contoso SLR Camera X145 Blue,Contoso,209.39,632.0,402,4
1101,"Contoso SLR Camera 35"" X358 Blue",Contoso,188.19,568.0,402,4
1102,Contoso SLR Camera M145 Blue,Contoso,157.73,343.0,402,4
1103,"Contoso SLR Camera 35"" M358 Blue",Contoso,164.63,358.0,402,4
1104,Contoso SLR Camera X146 Orange,Contoso,141.47,427.0,402,4
1105,"Contoso SLR Camera 35"" X358 Orange",Contoso,188.19,568.0,402,4
1106,Contoso SLR Camera M146 Orange,Contoso,148.08,322.0,402,4
1107,"Contoso SLR Camera 35"" M358 Orange",Contoso,164.63,358.0,402,4
1108,Fabrikam SLR Camera X146 Black,Fabrikam,208.4,629.0,402,4
1109,"Fabrikam SLR Camera 35"" X358 Black",Fabrikam,144.52,436.2,402,4
1110,Fabrikam SLR Camera M146 Black,Fabrikam,138.88,302.0,402,4
1111,"Fabrikam SLR Camera 35"" M358 Black",Fabrikam,150.84,328.0,402,4
1112,Fabrikam SLR Camera X147 Silver,Fabrikam,213.7,645.0,402,4
1113,"Fabrikam SLR Camera 35"" X358 Silver",Fabrikam,144.52,436.2,402,4
1114,Fabrikam SLR Camera M147 Silver,Fabrikam,153.59,334.0,402,4
1115,"Fabrikam SLR Camera 35"" M358 Silver",Fabrikam,150.84,328.0,402,4
1116,Fabrikam SLR Camera X147 Grey,Fabrikam,213.7,645.0,402,4
1117,"Fabrikam SLR Camera 35"" X358 Grey",Fabrikam,144.52,436.2,402,4
1118,Fabrikam SLR Camera M147 Grey,Fabrikam,153.59,334.0,402,4
1119,"Fabrikam SLR Camera 35"" M358 Grey",Fabrikam,150.84,328.0,402,4
1120,Fabrikam SLR Camera X148 Silver Grey,Fabrikam,217.68,657.0,402,4
1121,"Fabrikam SLR Camera 35"" X358 Silver Grey",Fabrikam,144.52,436.2,402,4
1122,Fabrikam SLR Camera M148 Silver Grey,Fabrikam,152.68,332.0,402,4
1123,"Fabrikam SLR Camera 35"" M358 Silver Grey",Fabrikam,150.84,328.0,402,4
1124,Fabrikam SLR Camera X148 Gold,Fabrikam,217.68,657.0,402,4
1125,"Fabrikam SLR Camera 35"" X358 Gold",Fabrikam,144.52,436.2,402,4
1126,Fabrikam SLR Camera M148 Gold,Fabrikam,152.68,332.0,402,4
1127,"Fabrikam SLR Camera 35"" M358 Gold",Fabrikam,150.84,328.0,402,4
1128,Fabrikam SLR Camera X149 Pink,Fabrikam,207.74,627.0,402,4
1129,"Fabrikam SLR Camera 35"" X358 Pink",Fabrikam,144.52,436.2,402,4
1130,Fabrikam SLR Camera M149 Pink,Fabrikam,146.7,319.0,402,4
1131,"Fabrikam SLR Camera 35"" M358 Pink",Fabrikam,150.84,328.0,402,4
1132,Fabrikam SLR Camera X149 Blue,Fabrikam,207.74,627.0,402,4
1133,"Fabrikam SLR Camera 35"" X358 Blue",Fabrikam,144.52,436.2,402,4
1134,Fabrikam SLR Camera M149 Blue,Fabrikam,146.7,319.0,402,4
1135,"Fabrikam SLR Camera 35"" M358 Blue",Fabrikam,150.84,328.0,402,4
1136,Fabrikam SLR Camera X150 Orange,Fabrikam,159.2,480.5,402,4
1137,"Fabrikam SLR Camera 35"" X358 Orange",Fabrikam,144.52,436.2,402,4
1138,Fabrikam SLR Camera M150 Orange,Fabrikam,180.22,391.9,402,4
1139,"Fabrikam SLR Camera 35"" M358 Orange",Fabrikam,150.84,328.0,402,4
1140,Fabrikam SLR Camera X150 Green,Fabrikam,159.2,480.5,402,4
1141,"Fabrikam SLR Camera 35"" X358 Green",Fabrikam,144.52,436.2,402,4
1142,Fabrikam SLR Camera M150 Green,Fabrikam,180.22,391.9,402,4
1143,"Fabrikam SLR Camera 35"" M358 Green",Fabrikam,150.84,328.0,402,4
1144,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue",Fabrikam,275.92,600.0,405,4
1145,"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange",Fabrikam,260.28,566.0,405,4
1146,"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue",Fabrikam,291.09,633.0,405,4
1147,Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black,Fabrikam,301.21,655.0,405,4
1148,Fabrikam Budget Movie-Maker 1'' 25mm E400 Black,Fabrikam,215.15,422.0,405,4
1149,Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black,Fabrikam,220.25,432.0,405,4
1150,Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black,Fabrikam,209.54,411.0,405,4
1151,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,Fabrikam,209.03,410.0,405,4
1152,"Fabrikam Trendsetter 1"" 25mm X400 Blue",Fabrikam,331.32,1000.0,405,4
1153,Fabrikam Trendsetter 1/2'' 3mm X300 Black,Fabrikam,330.99,999.0,405,4
1154,"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue",Fabrikam,330.66,998.0,405,4
1155,Fabrikam Trendsetter 2/3'' 17mm X100 Black,Fabrikam,324.69,980.0,405,4
1156,Fabrikam Independent Filmmaker 1'' 25mm X400 Black,Fabrikam,530.11,1600.0,405,4
1157,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",Fabrikam,523.49,1580.0,405,4
1158,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black,Fabrikam,516.86,1560.0,405,4
1159,"Fabrikam Independent Filmmaker 2/3"" 17mm X100 Blue",Fabrikam,503.61,1520.0,405,4
1160,"Fabrikam Business Videographer 1"" 25mm M600 Blue",Fabrikam,409.28,890.0,405,4
1161,Fabrikam Business Videographer 1/2'' 3mm M500 Black,Fabrikam,404.68,880.0,405,4
1162,Fabrikam Business Videographer 1/3'' 8.5mm M380 Black,Fabrikam,395.48,860.0,405,4
1163,Fabrikam Business Videographer 2/3'' 17mm M280 Black,Fabrikam,390.88,850.0,405,4
1164,Fabrikam Social videographer 1'' 25mm E400 Black,Fabrikam,91.77,180.0,405,4
1165,Fabrikam Social Videographer 1/2'' 3mm E300 Black,Fabrikam,86.67,170.0,405,4
1166,Fabrikam Social Videographer 1/3'' 8.5mm E200 Black,Fabrikam,84.12,165.0,405,4
1167,Fabrikam Social Videographer 2/3'' 17mm E100 Black,Fabrikam,81.57,160.0,405,4
1168,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White,Fabrikam,275.92,600.0,405,4
1169,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,Fabrikam,260.28,566.0,405,4
1170,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White,Fabrikam,291.09,633.0,405,4
1171,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White,Fabrikam,301.21,655.0,405,4
1172,Fabrikam Budget Moviemaker 1'' 25mm E400 White,Fabrikam,215.15,422.0,405,4
1173,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,Fabrikam,220.25,432.0,405,4
1174,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White,Fabrikam,209.54,411.0,405,4
1175,Fabrikam Budget Moviemaker 2/3'' 17mm E100 White,Fabrikam,209.03,410.0,405,4
1176,Fabrikam Trendsetter 1'' 25mm X400 White,Fabrikam,331.32,1000.0,405,4
1177,Fabrikam Trendsetter 1/2'' 3mm X300 White,Fabrikam,330.99,999.0,405,4
1178,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,Fabrikam,330.66,998.0,405,4
1179,Fabrikam Trendsetter 2/3'' 17mm X100 White,Fabrikam,324.69,980.0,405,4
1180,Fabrikam Independent filmmaker 1'' 25mm X400 White,Fabrikam,530.11,1600.0,405,4
1181,Fabrikam Independent filmmaker 1/2'' 3mm X300 White,Fabrikam,523.49,1580.0,405,4
1182,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,Fabrikam,516.86,1560.0,405,4
1183,Fabrikam Independent filmmaker 2/3'' 17mm X100 White,Fabrikam,503.61,1520.0,405,4
1184,Fabrikam Business Videographer 1'' 25mm M600 White,Fabrikam,409.28,890.0,405,4
1185,"Fabrikam Business Videographer 1/2"" 3mm M500 Orange",Fabrikam,404.68,880.0,405,4
